,customer_id,Name,Churn Score
3262,fffe43004900440032003300320035003500,Melonie Uzzle,5
3263,fffe43004900440031003900370035003200,Beatriz Cane,4
3264,fffe430049004400310031003700,Walter Byham,2
3265,fffe43004900440031003800390030003700,Herbert Stancill,3
3266,fffe43004900440036003300330037003300,Flora Goold,2
3267,fffe4300490044003900360039003400,Felicita Hauser,5
3268,fffe43004900440033003000340037003200,Darius Vita,4
3269,fffe43004900440034003900320039003200,Annelle Pleasant,4
3270,fffe43004900440035003000320034003300,Laree Denker,4
3271,fffe43004900440033003000380036003700,Raina Towne,1
3272,fffe430049004400310031003600,Bette Towne,1
3273,fffe43004900440035003900320036003900,Alethia Harsh,4
3274,fffe43004900440036003000320030003700,Luciano Helbing,4
3275,fffe43004900440032003800340038003600,Brinda Raminez,5
3276,fffe43004900440034003800320036003700,Christiana Dunker,5
3277,fffe43004900440032003400300039003800,Albertha Corvin,5
3278,fffe4300490044003800350036003900,Margareta Hazelton,3
3279,fffe43004900440034003800320032003200,Shaquana Ames,4
3280,fffe43004900440035003500300039003800,Darlena Bowlin,4
3281,fffe43004900440036003200300035003800,Angelyn Roger,5
3282,fffe430049004400310031003200,Mara Cann,5
3283,fffe43004900440036003200310039003400,Glenda Parrales,1
3284,fffe43004900440036003000310038003200,Lorriane Zinck,5
3285,fffe43004900440035003000350034003700,Gricelda Horney,3
3286,fffe4300490044003300350030003100,Kristen Dunker,5
3287,fffe43004900440035003500370038003900,Lolita Streicher,3
3288,fffe43004900440034003700390031003300,Ghislaine Lintner,5
3289,fffe4300490044003100360031003600,Alaina Judd,5
3290,fffe43004900440035003300330032003000,Larae Morita,5
3291,fffe43004900440035003800390031003600,Sachiko Pavlik,5
3292,fffe43004900440031003700330039003400,Bulah Gurr,3
3293,fffe43004900440033003200340036003800,Birgit Scull,5
3294,fffe4300490044003100350031003300,Karlyn Motz,3
3295,fffe43004900440031003900360038003400,Dinorah Lucca,1
3296,fffe43004900440034003600340034003300,Bert Vancleave,4
3297,fffe43004900440034003000310032003300,Tyesha Bobby,2
3298,fffe4300490044003700370036003800,Bridget Piekarski,3
3299,fffe43004900440031003300380035003400,Kathi Liebold,1
3300,fffe43004900440035003000330038003800,Damaris Froman,5
3301,fffe43004900440032003500360036003200,Horacio Armbruster,3
3302,fffe43004900440033003100340033003600,Damaris Zerby,3
3303,fffe43004900440036003300380033003800,Vina Harrell,1
3304,fffe43004900440034003200360038003000,Serafina Aikins,3
3305,fffe4300490044003500370037003000,Jena Muncy,1
3306,fffe4300490044003200340033003100,Lee Krieg,3
3307,fffe4300490044003200360038003700,Regenia Achenbach,3
3308,fffe43004900440033003900320033003600,Bert Ipock,5
3309,fffe4300490044003700320033003500,Albertha Zeiler,2
3310,fffe43004900440031003200370038003800,Jenni Goold,1
3311,fffe43004900440034003600300032003200,Krystina Kwiecien,3
3312,fffe43004900440035003300380034003300,Rolf Wideman,4
3313,fffe43004900440031003300300031003000,Marquerite Cleary,4
3314,fffe43004900440032003600370037003300,Houston Magers,5
3315,fffe4300490044003800370036003200,Milagros Devaney,4
3316,fffe43004900440035003500330035003800,Roxy Eisenman,4
3317,fffe4300490044003200320038003600,Lorriane Bouska,5
3318,fffe43004900440034003900310035003800,Kizzy Goertz,1
3319,fffe43004900440035003300310036003500,Sherie Lecompte,3
3320,fffe43004900440034003300360036003800,Margurite Zieman,4
3321,fffe43004900440032003600390037003000,Hilary Mcmillan,3
3322,fffe43004900440033003400320032003700,Beatriz Lindsey,4
3323,fffe43004900440032003400340032003500,Joanna Stoller,3
3324,fffe43004900440035003000340035003100,Nelly Mesta,1
3325,fffe4300490044003700390034003000,Ranee Buttner,3
3326,fffe4300490044003700350039003300,Caroline Venema,3
3327,fffe4300490044003700330039003100,Marietta Ortego,5
3328,fffe43004900440035003200380035003200,Meghan Salinas,5
3329,fffe43004900440034003600390033003100,Zoraida Turcios,4
3330,fffe43004900440033003600300039003500,Alla Geiser,4
3331,fffe43004900440035003000310039003400,Raina Esses,4
3332,fffe4300490044003400320036003500,Gracie Brisco,3
3333,fffe43004900440031003800340034003400,Andrea Culligan,5
3334,fffe43004900440033003700340039003200,Noelle Haggins,1
3335,fffe43004900440032003500360034003300,Mason Gitlin,3
3336,fffe43004900440034003100340032003300,Margarito Lucarelli,3
3337,fffe43004900440034003200380034003700,Julius Geraci,1
3338,fffe43004900440036003200330030003100,Arielle Sapp,3
3339,fffe43004900440035003900350032003500,Cornelia Lasso,1
3340,fffe43004900440031003700300038003600,Dorine Grajeda,5
3341,fffe43004900440031003400380030003300,Burt Funk,1
3342,fffe43004900440032003900340031003200,Beatriz Ring,3
3343,fffe43004900440034003500370034003800,Jani Yann,4
3344,fffe43004900440035003200380030003800,Hae Near,5
3345,fffe43004900440035003700370034003000,Melinda Bridge,3
3346,fffe43004900440032003000380038003900,Fanny Vince,4
3347,fffe43004900440031003500380039003500,Stella Rudloff,5
3348,fffe43004900440032003900390039003600,Dean Riles,3
3349,fffe43004900440032003600390030003500,Edythe Cratty,5
3350,fffe43004900440033003400330030003700,Nannie Ardoin,5
3351,fffe43004900440031003500370034003000,Annalisa Mattison,5
3352,fffe43004900440035003500310033003300,Levi Downs,3
3353,fffe43004900440034003400370036003300,Rufus Decola,4
3354,fffe43004900440035003000390031003000,Alpha Mcentire,4
3355,fffe43004900440031003400350038003800,Azucena Rikard,1
3356,fffe43004900440034003400350033003300,Rufus Cartledge,4
3357,fffe4300490044003800300035003200,Annalisa Calico,5
3358,fffe43004900440031003400360037003500,Stella Mastro,3
3359,fffe43004900440032003500360039003200,Guy Roger,2
3360,fffe43004900440032003700310034003300,Alethia Granillo,5
3361,fffe43004900440032003800370037003800,Rowena River,3
3362,fffe43004900440035003600360035003800,Nathalie Saur,1
3363,fffe43004900440035003300390035003500,Sharri Devita,3
3364,fffe4300490044003600380032003500,Ned Saur,5
3365,fffe43004900440033003000350036003400,Florance Leech,1
3366,fffe43004900440032003600360037003200,Florance Britto,4
3367,fffe43004900440032003000380033003800,Alayna Zerby,3
3368,fffe43004900440034003800320030003100,Temple Davies,4
3369,fffe43004900440031003800340035003200,Shaquana Twilley,1
3370,fffe43004900440031003700370035003700,Hellen Duda,3
3371,fffe43004900440031003900380035003300,Elke Lurry,3
3372,fffe4300490044003900330036003500,Genoveva Mattis,5
3373,fffe43004900440032003600380036003100,Shaquana Moone,4
3374,fffe43004900440034003200390035003500,Alyson Rizzo,1
3375,fffe43004900440031003800320036003900,Emanuel Hemmings,3
3376,fffe43004900440031003200310033003300,Hal Seawood,5
3377,fffe43004900440035003800300038003100,Annelle Polen,4
3378,fffe43004900440035003700310037003500,Magdalena Abdalla,3
3379,fffe43004900440034003700300031003800,Alayna Hemminger,5
3380,fffe4300490044003200320038003800,Haley Taube,3
3381,fffe43004900440031003400360036003900,Deanna Marra,4
3382,fffe43004900440035003500360036003400,Mechelle Grajeda,3
3383,fffe43004900440036003300350033003500,Felicita Needles,5
3384,fffe4300490044003800360030003300,Caroline Sorrels,4
3385,fffe43004900440031003500330031003400,Alayna Salinas,5
3386,fffe43004900440033003000380033003800,Princess Abell,3
3387,fffe43004900440031003800360031003100,Hal Shealy,5
3388,fffe43004900440036003200380030003500,Guadalupe Troyer,3
3389,fffe43004900440032003100330034003500,Ivory Trieu,5
3390,fffe43004900440035003200380033003800,Nana Wymore,5
3391,fffe4300490044003700350034003300,Stephane Slaugh,5
3392,fffe4300490044003200350038003200,Caroline Silva,4
3393,fffe43004900440034003300300038003200,Sadie Cottone,4
3394,fffe43004900440035003900340036003900,Livia Martensen,5
3395,fffe43004900440035003300350039003100,Roslyn Jewell,4
3396,fffe43004900440035003600310035003900,Kelsie Osby,4
3397,fffe43004900440034003700380037003200,Rebecka Denker,3
3398,fffe43004900440033003300360033003000,Mechelle Koffler,5
3399,fffe4300490044003100320039003800,Darlena Hyppolite,4
3400,fffe4300490044003500320033003600,Stephaine Stronach,5
3401,fffe43004900440033003200340038003400,Cecile Shoultz,2
3402,fffe43004900440032003200310034003900,Sachiko Krasner,3
3403,fffe43004900440034003400340039003900,Aracely Weinstock,3
3404,fffe43004900440033003300360031003200,Denise Theriot,5
3405,fffe43004900440033003900380034003700,Grady Stepney,5
3406,fffe4300490044003100300031003800,Esmeralda Scotti,3
3407,fffe43004900440031003500370038003400,Roxy Zoller,5
3408,fffe4300490044003700340033003700,Christiana Raminez,4
3409,fffe43004900440032003400310030003600,Steve Armitage,3
3410,fffe43004900440036003000320031003000,Nichelle Hibbler,3
3411,fffe4300490044003800330036003500,Phoebe Zayac,4
3412,fffe43004900440035003300340035003300,Elva Goertz,3
3413,fffe43004900440035003500360036003500,Ned Norling,5
3414,fffe43004900440033003600360036003800,Lolita Straughter,3
3415,fffe43004900440032003300300031003900,Illa Boxx,3
3416,fffe43004900440033003300340037003600,Geraldine Range,1
3417,fffe43004900440031003900360031003400,Josette Alexis,4
3418,fffe43004900440034003200320033003600,Migdalia Freese,3
3419,fffe43004900440032003400320031003900,Jacklyn Harbin,3
3420,fffe43004900440031003000330034003200,Bryce Yann,5
3421,fffe43004900440031003600350030003600,Nana Kwiecien,4
3422,fffe43004900440034003900380036003700,Sonny Barberio,4
3423,fffe43004900440031003600320031003900,Bulah Dunneback,5
3424,fffe43004900440034003000360037003900,Deborah Jiggetts,5
3425,fffe43004900440035003400340030003000,Granville Speer,5
3426,fffe4300490044003300330038003200,Velva Propp,3
3427,fffe43004900440032003300380039003800,Cole Rounds,5
3428,fffe43004900440036003100310039003900,Nathalie Guarino,5
3429,fffe43004900440034003100330039003800,Alethia Musselwhite,4
3430,fffe4300490044003800320039003300,Jani Cudney,5
3431,fffe43004900440034003000300038003800,Ranae Holladay,3
3432,fffe43004900440033003300320037003400,Lolita Dambrosia,4
3433,fffe430049004400360031003500,Loura Brasfield,3
3434,fffe43004900440035003800350032003200,Mellissa Mayers,4
3435,fffe43004900440035003200390031003700,Alayna Pinedo,4
3436,fffe43004900440033003500350035003900,Suzanna Stutts,3
3437,fffe43004900440034003700390033003100,Vinnie Nell,5
3438,fffe4300490044003900390033003400,Raisa Zwilling,4
3439,fffe43004900440034003300370033003300,Ming Marra,4
3440,fffe43004900440031003100390032003300,Elsa Hadaway,4
3441,fffe43004900440032003500390034003900,Shona Furtado,3
3442,fffe4300490044003600360031003500,Raisa Ortego,3
3443,fffe43004900440035003800350030003900,Luetta Ruse,5
3444,fffe43004900440034003000380039003600,Gay Vanderhoof,3
3445,fffe43004900440033003800370036003700,Sachiko Fannin,2
3446,fffe43004900440033003200320034003100,Sonny Albertini,4
3447,fffe43004900440035003800360037003300,Keva Strosnider,5
3448,fffe43004900440034003200350037003300,Genaro Hullinger,4
3449,fffe4300490044003200380031003100,Erich Millican,4
3450,fffe43004900440034003000390037003000,Brian Hermes,1
3451,fffe43004900440034003800390037003600,Damaris Deford,2
3452,fffe43004900440031003600350033003400,Michelina Morrisey,4
3453,fffe43004900440034003500380032003000,Torri Cleghorn,3
3454,fffe43004900440033003800330031003400,Melonie Luth,1
3455,fffe4300490044003700340037003600,Loura Hodson,4
3456,fffe43004900440034003800380038003000,Shaquana Hipps,4
3457,fffe43004900440033003300360035003700,Janelle Bramblett,3
3458,fffe4300490044003200360039003900,Horacio Marra,4
3459,fffe4300490044003300350032003800,Sybil Shores,3
3460,fffe43004900440034003000340035003100,Annelle Raybon,2
3461,fffe43004900440032003300360037003600,Leslie Harrell,5
3462,fffe43004900440035003500360032003000,Blossom Wyrick,3
3463,fffe43004900440033003000360036003100,Antonietta Costillo,3
3464,fffe43004900440033003200360037003400,Maudie Custis,1
3465,fffe43004900440035003900360039003300,Teri Kendig,3
3466,fffe4300490044003900310034003700,America Linley,5
3467,fffe43004900440033003300370033003900,Birgit Mcmunn,3
3468,fffe4300490044003200390034003600,Genaro Loos,4
3469,fffe4300490044003100330034003600,Darlena Magill,3
3470,fffe43004900440033003500300037003300,Zoe Conyers,3
3471,fffe43004900440032003300390036003500,Vaughn Abdalla,2
3472,fffe43004900440032003900380037003100,Cedrick Moss,3
3473,fffe43004900440031003100380030003500,Sharita Metheny,3
3474,fffe43004900440035003800310035003700,Fermin Devlin,3
3475,fffe43004900440032003600350038003600,Valentina Ogg,3
3476,fffe43004900440032003100360036003700,Shaina Davilla,1
3477,fffe43004900440033003300350039003100,Faustina Harbin,1
3478,fffe43004900440034003700330033003700,Teri Barlow,4
3479,fffe4300490044003400340036003800,Sharita Vince,3
3480,fffe43004900440034003600310032003600,Shona Abadie,3
3481,fffe43004900440032003900360039003300,Geraldine Grabert,4
3482,fffe43004900440036003100320032003800,Bert Tell,4
3483,fffe43004900440035003600320033003400,Herbert Gipe,1
3484,fffe43004900440032003000370039003800,Kristen Abbott,5
3485,fffe4300490044003300370039003000,Alan Burson,5
3486,fffe43004900440033003800350039003000,Aleta Bittinger,1
3487,fffe430049004400360033003600,Glenda Basel,4
3488,fffe4300490044003300380037003100,William Pfeil,3
3489,fffe43004900440031003300380038003200,Rowena Enciso,3
3490,fffe43004900440034003000300036003800,Grace Renfroe,2
3491,fffe43004900440033003300380038003900,Lorine Conkle,3
3492,fffe4300490044003600310030003800,Suzanna Kenney,3
3493,fffe43004900440032003900360033003900,Lorriane Sutherlin,3
3494,fffe43004900440034003600330031003900,Billye Groff,3
3495,fffe4300490044003500370033003400,Alethia Chmiel,4
3496,fffe43004900440035003900370031003900,Afton Abell,4
3497,fffe43004900440032003900340032003000,Luetta Devlin,3
3498,fffe43004900440033003900390036003500,Darlena Ardoin,5
3499,fffe43004900440033003700300033003500,Bert Hullinger,4
3500,fffe43004900440033003300360033003800,Fumiko Thiele,5
3501,fffe43004900440035003800370034003400,Norene Chmiel,4
3502,fffe43004900440035003600300038003100,Ha Bow,5
3503,fffe43004900440031003900330037003900,Benton Lawry,5
3504,fffe4300490044003100330037003700,Frederick Bowlin,4
3505,fffe4300490044003300390039003200,Melonie Imai,3
3506,fffe43004900440034003400330036003900,Marvella Borror,1
3507,fffe43004900440035003400340035003100,Cami Wymore,1
3508,fffe43004900440032003300390032003800,Lavern Tank,4
3509,fffe4300490044003600330033003500,Enola Spalla,1
3510,fffe43004900440033003200360036003900,Cornelia Malloy,4
3511,fffe43004900440035003900350032003600,Deeann Calico,2
3512,fffe430049004400360030003000,Brendon Liston,4
3513,fffe43004900440036003100380035003100,Leslie Duden,4
3514,fffe43004900440032003600320034003600,Marquerite Putman,5
3515,fffe43004900440031003800380032003900,Margareta Rand,4
3516,fffe43004900440033003900320032003800,Roslyn Hauff,3
3517,fffe43004900440034003200330034003400,Sidney Wicker,3
3518,fffe4300490044003400350034003400,Brenton Archibald,3
3519,fffe43004900440032003000370030003600,Vito Coddington,5
3520,fffe43004900440033003600390033003800,Katelin Messmer,4
3521,fffe43004900440034003200390031003000,Tyler Judd,1
3522,fffe43004900440034003600370038003500,Lolita Kirsch,3
3523,fffe43004900440031003500300037003300,Tamie Lizaola,3
3524,fffe43004900440033003400300035003800,Felicita Egli,4
3525,fffe43004900440032003800330037003900,Solange Jilek,3
3526,fffe43004900440034003500310034003800,Verlene Stonecipher,5
3527,fffe43004900440032003100310032003700,Janell Andrews,3
3528,fffe43004900440035003700370036003900,Nilda Fike,3
3529,fffe43004900440031003800390034003600,Sade Keitt,5
3530,fffe43004900440032003700300030003200,Cecile Tadlock,3
3531,fffe43004900440031003300300033003600,Jani Aleshire,5
3532,fffe43004900440031003600350035003400,Libbie Kelton,1
3533,fffe4300490044003400380036003700,Xenia Hepler,5
3534,fffe43004900440033003600320035003500,Tobias Torgeson,5
3535,fffe43004900440036003300330030003700,Sanford Colegrove,3
3536,fffe43004900440036003200370032003400,Sade Zerby,3
3537,fffe43004900440035003800320031003700,Pennie Blind,5
3538,fffe43004900440031003700320038003400,Adrianna Eriksen,1
3539,fffe43004900440035003600300033003600,Rebecka Heatherly,3
3540,fffe43004900440034003300330030003600,Luisa Croff,1
3541,fffe43004900440035003100310031003100,Kerri Morgenstern,5
3542,fffe43004900440033003600370039003000,Jenni Knutsen,3
3543,fffe43004900440035003400350032003600,Ozella Hodson,2
3544,fffe43004900440032003000330038003600,Ok Para,4
3545,fffe4300490044003100380035003100,Samantha Vanderhoof,3
3546,fffe4300490044003500310033003100,Karri Hartson,4
3547,fffe43004900440035003600310035003800,Thea Noonkester,5
3548,fffe43004900440036003100300031003800,Leslie Flanery,3
3549,fffe43004900440032003800350030003300,Larae Conkle,1
3550,fffe4300490044003500380037003300,Kendrick Patt,3
3551,fffe43004900440034003100350034003200,Gilda Cha,1
3552,fffe43004900440032003000370033003200,Elden Pritt,5
3553,fffe43004900440035003100320039003500,Nilda Bowlin,3
3554,fffe43004900440031003400320032003400,Hilary Weatherbee,4
3555,fffe43004900440035003700390038003400,Narcisa Zych,4
3556,fffe43004900440036003100350037003900,Manual Calton,5
3557,fffe43004900440034003800370037003900,Gay Brook,3
3558,fffe43004900440031003000370033003700,Ilda Soltis,2
3559,fffe43004900440034003500330033003000,Tandra Shears,1
3560,fffe43004900440035003000350037003200,Gina Waller,5
3561,fffe43004900440035003900390039003700,Laree Verde,4
3562,fffe43004900440032003500300033003000,Raisa Ericksen,5
3563,fffe43004900440036003300350037003400,Luisa Kaiser,3
3564,fffe43004900440032003700300031003000,Lenita Montoya,5
3565,fffe43004900440032003500320031003500,Lesley Bichrest,5
3566,fffe43004900440033003800380037003400,Jeremiah Funk,3
3567,fffe43004900440035003800350038003300,Cathleen Bartley,4
3568,fffe43004900440031003000320038003400,Margarito Crumpler,1
3569,fffe43004900440034003000300038003100,Princess Reynosa,4
3570,fffe43004900440034003100370037003800,Roslyn Villalta,3
3571,fffe4300490044003800340036003300,Darius Tibbets,3
3572,fffe43004900440031003600330030003800,Alyson Mcbay,4
3573,fffe43004900440031003700300036003600,Faustina Dinkins,3
3574,fffe4300490044003300310038003200,Silvana Ormsby,2
3575,fffe43004900440034003900390036003300,Shelby Cleary,5
3576,fffe43004900440034003800340031003800,Karlyn Nitta,4
3577,fffe43004900440033003200360030003500,Gerri Jiggetts,3
3578,fffe4300490044003700390031003400,Lorette Leitner,5
3579,fffe43004900440032003700380035003500,Lesia Rand,3
3580,fffe4300490044003800300030003100,Steve Calderwood,4
3581,fffe4300490044003500340033003900,Opal Ratchford,1
3582,fffe43004900440032003300320039003300,Reyna Rounds,4
3583,fffe43004900440036003300300033003500,Elsa Caudill,3
3584,fffe43004900440033003100360033003100,Dinorah Chynoweth,2
3585,fffe43004900440035003400330039003600,Sheron Devlin,5
3586,fffe43004900440034003600360034003000,Shawna Sisler,3
3587,fffe43004900440035003100340031003200,Beatriz Manrique,2
3588,fffe43004900440034003500380031003500,Desire Cleghorn,4
3589,fffe43004900440033003100320037003100,Jenni Hazelton,4
3590,fffe43004900440033003300370030003400,Ines Garrow,4
3591,fffe43004900440035003200310030003100,Shona Warman,1
3592,fffe43004900440031003000320036003400,Roxy Hagar,4
3593,fffe43004900440031003200350036003200,Ha Geraci,5
3594,fffe43004900440031003400380036003800,Wiley Hodges,4
3595,fffe4300490044003100330033003000,Len Saur,4
3596,fffe4300490044003400370036003200,Maricela Danziger,2
3597,fffe43004900440035003100350030003000,Felicita Weston,2
3598,fffe43004900440031003600360034003200,Lesley Smock,5
3599,fffe43004900440035003600340034003100,Annelle Dutra,5
3600,fffe43004900440032003400390034003200,Lizette Voisine,4
3601,fffe43004900440035003200300038003200,Geraldine Eddleman,3
3602,fffe43004900440035003400340030003200,Damaris Huddle,4
3603,fffe43004900440031003600370033003400,Bert Rudloff,2
3604,fffe4300490044003800320030003600,Kathey Daluz,4
3605,fffe43004900440034003300370030003200,Chantel Guider,4
3606,fffe43004900440033003100350032003400,Cuc Hemminger,4
3607,fffe430049004400370032003500,Azucena Bay,5
3608,fffe43004900440032003800360035003700,Marquerite Miskell,3
3609,fffe43004900440034003600320035003300,Alpha Finnerty,3
3610,fffe43004900440031003800360032003300,Franklin Sheahan,5
3611,fffe43004900440034003900350035003800,Jeremiah Glasgow,4
3612,fffe43004900440031003700350031003600,Cole Ardoin,1
3613,fffe43004900440036003000370037003300,Hae Culligan,2
3614,fffe43004900440032003200370036003400,Corrine Tipping,5
3615,fffe4300490044003900380037003100,Alyson Schimke,5
3616,fffe43004900440031003600350036003900,Bryce Finnell,4
3617,fffe43004900440031003300380038003300,Dwain Gordillo,4
3618,fffe43004900440033003200350033003900,Janell Joye,3
3619,fffe43004900440032003500390031003900,Horacio Tietjen,3
3620,fffe43004900440034003000300033003000,Guy Farris,5
3621,fffe43004900440035003700310033003800,Bette Vickers,5
3622,fffe43004900440034003200360036003800,Mariana Buzzard,5
3623,fffe43004900440033003400300030003600,Loriann Strosnider,3
3624,fffe43004900440033003600320031003800,Annelle Sears,1
3625,fffe43004900440031003100360034003400,Carmina Doris,5
3626,fffe43004900440035003700350032003800,Francie Kirst,3
3627,fffe43004900440034003900360039003600,Audry Swanson,3
3628,fffe4300490044003800360033003200,Dinorah Larkin,4
3629,fffe43004900440035003400360038003800,Christiana Eide,5
3630,fffe43004900440034003200340033003400,Enedina Creamer,3
3631,fffe43004900440033003500350036003100,Sharri Tadlock,3
3632,fffe43004900440035003600390038003500,Burt Hartson,1
3633,fffe4300490044003300300031003300,Fumiko Leeds,5
3634,fffe43004900440031003600300030003200,Franchesca Chynoweth,4
3635,fffe43004900440031003500350030003700,Gracie Weatherbee,4
3636,fffe43004900440034003200380033003500,Antonietta Millican,5
3637,fffe43004900440034003400390039003200,Carolann Joye,2
3638,fffe4300490044003400340036003300,Nikki Solt,4
3639,fffe43004900440031003100330032003700,Traci Gagnier,3
3640,fffe4300490044003500360034003500,Joseph Neihoff,2
3641,fffe43004900440033003900350033003400,Denise Richard,3
3642,fffe43004900440034003300360031003100,Cornelia Venema,3
3643,fffe4300490044003900300031003700,Bonita Brandel,5
3644,fffe43004900440031003600380031003400,Stella Mccleery,5
3645,fffe43004900440031003700360039003000,Lois Fortney,4
3646,fffe43004900440031003900360038003100,Cuc Kuhlmann,5
3647,fffe4300490044003500360035003100,Nobuko Mattinson,4
3648,fffe43004900440036003300360039003500,Illa Monsen,3
3649,fffe43004900440032003100300031003400,Kelsie Whitcomb,3
3650,fffe4300490044003900360033003000,Elva Mund,5
3651,fffe4300490044003700380037003100,Mason Casiano,4
3652,fffe43004900440033003300330037003700,Lacey Laughridge,4
3653,fffe43004900440035003000330033003200,Sachiko Imai,3
3654,fffe43004900440031003700360036003200,Wanetta Rothe,3
3655,fffe43004900440032003900390033003100,Fatima Markow,5
3656,fffe43004900440035003700330036003500,Kayleigh Troester,5
3657,fffe4300490044003900370037003400,Jeanice Mooring,3
3658,fffe4300490044003200380032003400,Herma Loveless,5
3659,fffe43004900440031003400380039003400,Rebecka Chadwell,5
3660,fffe43004900440033003800390038003500,Tona Youngquist,5
3661,fffe4300490044003100340038003700,Sol Falgoust,3
3662,fffe43004900440032003200300039003000,Emmy Stupka,4
3663,fffe43004900440033003300390036003100,Alissa Mcgrew,3
3664,fffe43004900440034003300330032003400,Grace Lynes,4
3665,fffe43004900440033003500320039003400,Luisa Goolsby,5
3666,fffe43004900440035003800340039003900,Sachiko Hamlett,1
3667,fffe43004900440031003700310032003100,Sun Dewar,4
3668,fffe43004900440035003500310035003100,Fabiola Kosak,5
3669,fffe43004900440034003600340033003800,Delcie Looney,5
3670,fffe43004900440034003800320033003700,Esmeralda Vanderhoof,3
3671,fffe43004900440034003300340034003800,Mara Frierson,5
3672,fffe43004900440035003300380031003600,Leeanna Munsterman,3
3673,fffe43004900440035003500320037003800,Lakiesha Payer,1
3674,fffe43004900440034003400300038003000,Luciano Tipping,3
3675,fffe43004900440031003300360031003100,Su Bernhardt,4
3676,fffe43004900440035003200310031003900,Marlena Abel,4
3677,fffe43004900440031003100370035003700,Luvenia Markland,5
3678,fffe43004900440034003700380033003200,Lawerence Bulfer,4
3679,fffe43004900440034003800310031003400,Kraig Mummert,3
3680,fffe43004900440036003300390032003600,Scottie Villalpando,3
3681,fffe4300490044003800300038003100,Ted Reichel,5
3682,fffe43004900440035003000320034003100,Krystina Wideman,4
3683,fffe43004900440036003100300038003400,Dorotha Knapp,3
3684,fffe43004900440031003400320038003400,Nelda Goertz,3
3685,fffe43004900440032003300300035003500,Dominica Reagle,3
3686,fffe43004900440031003800360037003500,Sheron Cratty,3
3687,fffe4300490044003200300035003900,Glenda Tharpe,5
3688,fffe43004900440036003100350038003200,Sybil Hinkle,3
3689,fffe43004900440035003500,Lucas Ferber,5
3690,fffe43004900440035003400320033003600,Trish Calender,1
3691,fffe43004900440032003300320031003000,Shanae Cockrum,1
3692,fffe4300490044003500380038003600,Cornelia Rayo,5
3693,fffe4300490044003900300037003200,Donya Dundon,4
3694,fffe43004900440035003500350036003000,Hallie Leech,2
3695,fffe43004900440035003500310036003300,Vina Weitzel,3
3696,fffe43004900440036003300330039003700,Dorotha Almeida,5
3697,fffe43004900440031003300330033003500,Colby Harrell,5
3698,fffe43004900440033003000350031003300,Bert Zeiler,4
3699,fffe43004900440033003000360039003900,Tyesha Herrod,4
3700,fffe43004900440032003100300037003500,Kena Wierenga,3
3701,fffe43004900440033003900360039003700,Herbert Pare,3
3702,fffe43004900440036003100380032003200,Shawanda Yamasaki,5
3703,fffe4300490044003800310035003400,Gina Nell,4
3704,fffe43004900440034003400330036003700,Nakita Mosley,4
3705,fffe43004900440033003100350038003700,Meaghan Devries,3
3706,fffe43004900440035003000320039003600,Jocelyn Delp,5
3707,fffe430049004400320030003500,Carmina Olszewski,4
3708,fffe43004900440035003300320036003300,Laureen Tibbets,3
3709,fffe43004900440035003200370037003600,Walter Dao,4
3710,fffe43004900440031003200300039003800,Aaron Wymore,3
3711,fffe43004900440033003600350031003900,Enid Marshburn,1
3712,fffe430049004400320030003400,Evelyne Haberman,4
3713,fffe43004900440031003900350038003200,Azzie Duron,5
3714,fffe43004900440033003700370037003600,Meaghan Turberville,5
3715,fffe43004900440031003600370032003400,Nikki Threlkeld,3
3716,fffe43004900440031003400370030003600,Selena Mirelez,5
3717,fffe43004900440031003400340030003200,Cherri Stuck,3
3718,fffe43004900440033003300330035003700,Migdalia Para,1
3719,fffe430049004400320034003600,Christene Borel,4
3720,fffe43004900440035003900330039003900,Krystin Maine,3
3721,fffe43004900440031003300320032003200,Nathalie Houseknecht,5
3722,fffe43004900440036003300360035003700,Mechelle Allsup,5
3723,fffe43004900440035003200350031003000,Rolf Rouse,5
3724,fffe43004900440033003100370033003900,Elva Terrell,5
3725,fffe43004900440032003900320030003700,Samantha Nell,5
3726,fffe43004900440032003900340036003100,Loura Herrod,5
3727,fffe43004900440035003500320030003800,Scottie Harrelson,1
3728,fffe4300490044003600350031003600,Loura Eriksen,3
3729,fffe4300490044003900390037003700,Tyesha Mccluney,5
3730,fffe43004900440033003300380039003700,Madalyn Raven,4
3731,fffe43004900440032003500360033003200,Cami Albee,1
3732,fffe43004900440035003400320038003000,Sybil Pasko,3
3733,fffe43004900440033003700360035003300,Trish Scroggins,5
3734,fffe43004900440034003000320038003000,Luisa Balser,4
3735,fffe43004900440031003600370037003800,Bert Mebane,4
3736,fffe43004900440031003000340039003000,Brinda Hollenbach,1
3737,fffe43004900440032003600350038003500,Noe Katzman,5
3738,fffe43004900440033003400300037003200,William Tiller,3
3739,fffe43004900440035003000320030003000,Lorinda Heather,5
3740,fffe43004900440035003000360032003100,Caleb Fitzhugh,2
3741,fffe43004900440032003600390037003700,Merideth Colella,5
3742,fffe430049004400360034003500,Dinorah Dodson,5
3743,fffe43004900440032003300390032003700,Luciano Medders,3
3744,fffe43004900440031003500320039003400,Hoyt Clyburn,3
3745,fffe43004900440033003100340036003100,Shawanda Wichman,5
3746,fffe43004900440034003800350034003200,Alysia Minton,5
3747,fffe43004900440032003100340033003300,Enola Lachowicz,1
